effect_size_id,study_id,reference,es,weight,sample_size,se,var,ci_lo,ci_hi,higher_group_n,lower_group_n,cognitive_level,stimuli,response,subgroup,age_group,design,year,effect_size_type,rob_1_participants,rob_2_confounding,rob_3_measurment,rob_4_blinding,rob_5_incomplete,rob_6_selective
110,20,"Farahani, Soltani, & Rezlescu (2020)",1.7811307802399732,4.209390800329283,24,0.48740544462177565,0.2375640674469508,0.8258336629125613,2.736427897567385,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
111,20,"Farahani, Soltani, & Rezlescu (2020)",1.3606658269997052,4.806721399524284,24,0.456116228450198,0.20804201385563323,0.4666944464730738,2.2546372075263363,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
112,20,"Farahani, Soltani, & Rezlescu (2020)",1.8822319335733528,4.06766807950312,24,0.4958236593836941,0.24584110120463754,0.9104354184984574,2.8540284486482483,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
113,20,"Farahani, Soltani, & Rezlescu (2020)",1.6047362473900901,4.839071512333046,26,0.45458905997729804,0.20665121345104345,0.7137580620686677,2.4957144327115124,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
114,20,"Farahani, Soltani, & Rezlescu (2020)",2.111951410079781,4.076521573195518,26,0.49528494548161817,0.24530717722072948,1.1412107548509256,3.0826920653086365,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
115,20,"Farahani, Soltani, & Rezlescu (2020)",1.7864875645414469,4.560173367023389,26,0.4682840040109954,0.21928990841256998,0.8686677821436859,2.704307346939208,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
116,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.2406471113049207,8.121610188035186,39,0.35089641368907065,0.12312829313985141,0.5529027781700747,1.9283914444397667,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
117,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.7211772061529862,7.035157248785478,39,0.377018876938218,0.14214323356775516,0.9822337858623403,2.460120626443632,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
118,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.7923789699039174,6.873532982598139,39,0.3814257330103292,0.14548558980246695,1.044798270426882,2.539959669380953,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
119,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.4131632584296303,7.737245705840661,39,0.35950654859109205,0.1292449584798792,0.7085433709847911,2.1177831458744696,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
120,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",0.802391703957598,8.995566320954083,39,0.33341546884897266,0.11116587486778026,0.14890939312507534,1.4558740147901206,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
121,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",0.8297885587286192,8.94748092429244,39,0.33431018617855013,0.11176330058273684,0.17455263415378097,1.4850244833034574,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
122,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.0358100120847715,8.995497249862648,41,0.3334167488963946,0.11116672844464145,0.3823251924054034,1.6892948317641396,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
123,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.4519477760816475,8.045375841066845,41,0.35255496198804404,0.12429500122239119,0.7609527480141935,2.1429428041491017,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
124,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.7510775602874162,7.3289511219163685,41,0.36938485687682193,0.13644517248991023,1.027096544374363,2.4750585762004693,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
125,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.440661594880845,8.072262745402343,41,0.3519673313441507,0.12388100233352319,0.7508183017116341,2.130504888050056,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
126,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",0.8868151219317199,9.299381070189089,41,0.32792383000009834,0.10753403828193338,0.24409622545909193,1.5295340184043478,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
127,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",0.8998264147727737,9.2739573333713,41,0.32837300950610065,0.10782883337209366,0.2562271426457877,1.5434256868997598,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
128,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",0.6903027849227247,9.652153482740811,41,0.3218754773152872,0.10360382289694398,0.05943844187812275,1.3211671279673265,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
129,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.133493674335313,8.136643302826359,38,0.35057210889574497,0.12290080353561009,0.4463849669153991,1.820602381755227,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
130,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.2794256768808936,7.828727339220399,38,0.35739989138962835,0.12773468236531815,0.5789347616786952,1.9799165920830921,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
131,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.535156871809262,7.266614628073298,38,0.37096585341862076,0.13761566440260564,0.8080771596146007,2.2622365840039236,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
132,21,"Farahani, Soltani, Rezlescu, & Walsh (2020)",1.0312650436390904,8.342870155773584,38,0.3462121123538325,0.1198628267405027,0.3527017724140442,1.7098283148641367,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Cross-sectional,2020,Correlation,Low risk,Low risk,Low risk,Low risk,Unclear risk,High risk
244,31,Grigore et al. (2015),0.34170700920670355,2.9494772420833852,12,0.582274103279106,0.33904313134948705,-0.7995292623506998,1.482943280764107,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2015,Correlation,Low risk,Low risk,Low risk,Low risk,Low risk,Low risk
315,36.2,Hagyard et al. (2021) Study 2,0.5560896086301341,21.889393389030147,91,0.2137386868287356,0.04568422624727231,0.13716948034292686,0.9750097369173414,NA,NA,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Prospective,2021,Correlation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
316,36.2,Hagyard et al. (2021) Study 2,0.7897969856129051,21.07833717996887,91,0.21781201176276135,0.04744207246814129,0.3628932871576784,1.2167006840681318,NA,NA,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Prospective,2021,Correlation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
317,36.2,Hagyard et al. (2021) Study 2,0.49027292364080427,22.075370675453048,91,0.21283644565689858,0.04529935259986194,0.07312115555576676,0.9074246917258417,NA,NA,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Prospective,2021,Correlation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
324,38,Hicheur et al. (2017),0.832554520591048,10.553439038909032,46,0.3078243684285039,0.09475584179840732,0.22922984490739196,1.435879196274704,NA,NA,Basic cognitive functions,General,Specific,Basic cognitive functions mixed,Late childhood,Cross-sectional,2017,Correlation,High risk,High risk,Low risk,Low risk,Low risk,Low risk
325,38,Hicheur et al. (2017),0.7828734406091556,10.654983629434813,46,0.306354036263277,0.09385279553480125,0.1824305630146552,1.383316318203656,NA,NA,Basic cognitive functions,General,Specific,Basic cognitive functions mixed,Late childhood,Cross-sectional,2017,Correlation,High risk,High risk,Low risk,Low risk,Low risk,Low risk
356,42,Ishihara et al. (2019),0.6852759364964952,9.424144677700808,40,0.32574595211149426,0.10611042531702392,0.04682560224825738,1.323726270744733,NA,NA,Higher cognitive functions,General,General,Higher cognitive functions general,Late childhood,Cross-sectional,2018,Correlation,Low risk,High risk,Low risk,Low risk,High risk,Low risk
357,42,Ishihara et al. (2019),0.6852759364964952,9.424144677700808,40,0.32574595211149426,0.10611042531702392,0.04682560224825738,1.323726270744733,NA,NA,Higher cognitive functions,General,General,Higher cognitive functions general,Late childhood,Prospective,2018,Correlation,Low risk,High risk,Low risk,Low risk,High risk,Low risk
405,48,Laby et al. (2018),0.3444441939772286,110.85054030744254,450,0.09497976546857276,0.009021155848465086,0.15828727439876494,0.5306011135556923,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2018,Correlation,Unclear risk,High risk,Low risk,Low risk,Unclear risk,High risk
406,48,Laby et al. (2018),0.4288594538751367,109.96344393885167,450,0.09536210598208007,0.009093931257337472,0.24195316066036815,0.6157657470899052,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2018,Correlation,Unclear risk,High risk,Low risk,Low risk,Unclear risk,High risk
407,48,Laby et al. (2018),0.5155327915889716,108.87096774193549,450,0.09583937179043478,0.009185185185185185,0.32769107457877544,0.7033745085991677,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2018,Correlation,Unclear risk,High risk,Low risk,Low risk,Unclear risk,High risk
408,48,Laby et al. (2018),0.3653646278139933,110.647489327099,450,0.0950668749675207,0.009037710716090212,0.17903697675488037,0.5516922788731062,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2018,Correlation,Unclear risk,High risk,Low risk,Low risk,Unclear risk,High risk
409,48,Laby et al. (2018),0.4936231592808806,109.16392092257001,450,0.09571068774161055,0.009160535747972081,0.30603365837176466,0.6812126601899965,NA,NA,Basic cognitive functions,General,General,Basic cognitive functions general,Adulthood,Cross-sectional,2018,Correlation,Unclear risk,High risk,Low risk,Low risk,Unclear risk,High risk
426,53,Lundgren et al. (2016),0.17646416448004631,8.46543501179778,34,0.34369669818031207,0.11812742034004851,-0.49716898555869826,0.8500973145187909,NA,NA,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Prospective,2016,Correlation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
427,53,Lundgren et al. (2016),0.8778013702440238,7.720017468202412,34,0.35990746818957087,0.12953338565862696,0.1723956948254699,1.5832070456625777,NA,NA,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Prospective,2016,Correlation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
428,53,Lundgren et al. (2016),-0.04406799555490515,4.998677150106203,20,0.44727276688717754,0.20005292799891145,-0.9207065099193522,0.8325705188095419,NA,NA,Higher cognitive functions,General,General,Higher cognitive functions general,Adulthood,Prospective,2016,Correlation,Unclear risk,High risk,Low risk,Low risk,Low risk,Low risk
458,62,Morris-Binelli et al. (2018),0.07947966758208705,26.228983186549236,105,0.19525819605272177,0.03812576312576313,-0.3032193643675085,0.46217869953168256,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Prospective,2018,Correlation,Low risk,Low risk,Low risk,Low risk,High risk,Low risk
459,62,Morris-Binelli et al. (2018),0.2603111921586436,26.02629721143664,105,0.1960170313195286,0.03842267656732106,-0.12387512958409214,0.6444975139013793,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Prospective,2018,Correlation,Low risk,Low risk,Low risk,Low risk,High risk,Low risk
460,62,Morris-Binelli et al. (2018),0.21972755811386088,26.090220836058148,105,0.19577675348452814,0.038328537204941705,-0.16398782772599071,0.6034429439537125,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Prospective,2018,Correlation,Low risk,Low risk,Low risk,Low risk,High risk,Low risk
461,62,Morris-Binelli et al. (2018),0.2807208829966904,25.99020399919208,105,0.1961530908470791,0.03847603504886247,-0.10373211051979786,0.6651738765131787,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Prospective,2018,Correlation,Low risk,Low risk,Low risk,Low risk,High risk,Low risk
462,62,Morris-Binelli et al. (2018),0.1393198549958113,26.185529547391106,105,0.19542013973455433,0.03818903101387274,-0.24369658073769984,0.5223362907293224,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Prospective,2018,Correlation,Low risk,Low risk,Low risk,Low risk,High risk,Low risk
463,62,Morris-Binelli et al. (2018),0.34250371083867076,25.865126071736594,105,0.19662679495282884,0.038662096493421796,-0.04287772566441572,0.7278851473417572,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Prospective,2018,Correlation,Low risk,Low risk,Low risk,Low risk,High risk,Low risk
464,62,Morris-Binelli et al. (2018),0.01985500737372883,26.248687434371714,105,0.1951848945170658,0.0380971430476381,-0.3627003562059696,0.4024103709534272,NA,NA,Decision-making skills,Specific,General,Decision-making skills mixed,Adulthood,Prospective,2018,Correlation,Low risk,Low risk,Low risk,Low risk,High risk,Low risk
